A      000000 
* 
  03203 160524        LDA ID6,I     GET TYPE
  03204 010242        AND M177      ISOLATE TYPE
  03205 050207        CPA P5        TYPE = BG SEGMENT?
  03206 127153        JMP DWRIT,I   RETURN
  03207 060516        LDA DSCNT     GET TOTAL LIBR DISK SECTR COUNT 
  03210 170530        STA ID10,I    SET TOTAL SECTOR COUNT IN IDENT 
  03211 127153        JMP DWRIT,I   RETURN
                      SKP 
* 
*                                   OUTPUT DBUF TO DISK 
* 
*  THE DDOUT SUBROUTINE WRITES THE CONTENTS OF DBUF IN THE
*  CURRENT DISK SECTOR.  FOLLOWING THIS DBUF IS CLEARED,
*  THE CURRENT ADDRESS AND COUNT FOR DBUF ARE SET,
*  AND THE NEXT DISK ADDRESS IS SET INTO DSKAD. 
* 
*  CALLING SEQUENCE:
*    A = IGNORED
*    B = IGNORED
*    JSB DDOUT
* 
*   RETURN: CONTENTS OF A AND B ARE DESTROYED 
* 
  03212 000000  DDOUT NOP 
  03213 060514        LDA DSKAD     GET CURRENT DISK ADDRESS
  03214 064452        LDB ADBUF     GET BUFFER ADDRESS
  03215 114126        JSB ADOUT,I   OUTPUT RECORD TO DISK 
  03216 064452        LDB ADBUF     GET ADDRESS OF DBUF 
  03217 074642        STB CURAD     INITIALIZE DBUF CURRENT ADDRESS 
  03220 014302        JSB BUFCL     CLEAR DBUF
  03221 060202        LDA N64 
  03222 070643        STA DCNT      INITIALIZE CURRENT DBUF COUNT 
  03223 034516        ISZ DSCNT     COUNT RECORD
  03224 060514        LDA DSKAD     GET CURRENT DISK ADDRESS
  03225 114124        JSB INDAD,I   INCR CURRENT DISK ADDRESS 
  03226 070514        STA DSKAD     SET NEW DISK ADDRESS
  03227 127212        JMP DDOUT,I   RETURN
                      SKP 
* 
*                                   PRINT MESSAGE, GET REPLY
* 
*  THE SUBROUTINE REPLY CONTROLS THE PRINTING OF THE
*  MESSAGE, CLEARING OF THE INPUT BUFFER, TESTING FOR CHARACTERS
*  TRANSMITTED, AND INITIALIZATION OF THE BUFFER SCAN FOR 
*  ALL INITIALIZATION MESSAGES. 
* 
*  CALLING SEQUENCE:
*    A = NO CHARACTERS (POS.) IN MESSAGE
*    B = ADDRESS OF MESSAGE 
*    JSB REPLY
* 
*  RETURN: CONTENTS OF A AND B ARE DESTROYED. 
* 
  03230 000000  REPLY NOP 
  03231 114102        JSB DRKEY,I   PRINT MESSAGE 
  03232 064451        LDB ALBUF     GET ADDRESS OF LBUF 
  03233 014302        JSB BUFCL     CLEAR LBUF
  03234 060232        LDA P64 
  03235 064451        LDB ALBUF     SET BUFFER ADDRESS FOR INPUT
  03236 114104        JSB DRTTY,I   GET REPLY FROM TTY
  03237 002003        SZA,RSS       SKIP IF CHARACTERS TRANSMITTED
  03240 027234        JMP *-4       REPEAT INPUT
  03241 114122        JSB AGINI,I   INITIALIZE LBUF SCAN
  03242 127230        JMP REPLY,I   RETURN
                      SKP 
* 
*                                   NUMERICAL INPUT CONTROL 
* 
*  THE DOCON SUBROUTINE ANALYZES THE INPUT FOR THE
*  CHANNEL NO., DISK SIZES, TBG CHANNEL NO. AND LAST
*  WORD OF AVAILABLE MEMORY.
* 
*  CALLING SEQUENCE:
*    A = MAX NO. OF CHARACTERS PERMITTED IN RESPONSE. 
*        THE SIGN OF A DETERMINES THE CONVERSION FROM 
*        ASCII TO OCTAL (POS.) OR DECIMAL (NEG.). 
*    B = IGNORED
*    JSB DOCON
* 
*  RETURN:
*    (N+1): CONTENTS OF A AND B ARE DESTROYED.  AN INVALID
*           CHARACTER HAS BEEN DETECTED IN THE RESPONSE, OR 
*           THE RESPONSE CONTAINS AN INVALID NO. CHARACTERS.
*           THE MESSAGE IS TO BE REPEATED ON RETURN.
*    (N+2): A = CONVERTED RESULT
* 
  03243 000000  DOCON NOP 
  03244 114121        JSB AGETO,I   GET OCTAL/DECIMAL, RETURN OCTAL 
  03245 027251        JMP *+4       INVALID DIGIT 
  03246 114117        JSB AGETA,I   GET NEXT CHAR FROM LBUF 
  03247 050164        CPA ZERO      CHAR = ZERO? (END OF BUFFER)
  03250 027253        JMP *+3       YES - CONTINUE
  03251 017256        JSB INERR     INVALID DIGIT ENTRY 
  03252 127243        JMP DOCON,I   RETURN
  03253 037243        ISZ DOCON     INCR RETURN ADDRESS 
  03254 060474        LDA OCTNO     GET CONVERTED NUMBER
  03255 127243        JMP DOCON,I   RETURN
                      SKP 
* 
*                                   INVALID TTY RESPONSE
* 
*  THE INERR SUBROUTINE PRINTS THE DIAGNOSTIC FOR INVALID 
*  RESPONSES DURING THE INITIALIZATION SECTION. 
* 
*  CALLING SEQUENCE:
*    A = IGNORED
*    B = IGNORED
*    JSB INERR
* 
*  RETURN: CONTENTS OF A AND B ARE DESTROYED. 
* 
  03256 000000  INERR NOP 
  03257 063400        LDA ERR01     SET INVALID DEVICE ERROR CODE 
  03260 014317        JSB ERROR     PRINT ERROR MESSAGE 
  03261 127256        JMP INERR,I   RETURN
                      SKP 
* 
*                                   ALPHABETIC INPUT CONTROL
* 
*  THE SINIT SUBROUTINE ANALYZES THE RESPONSE FOR THE PROGRAM,
*  LIBRARY, AND PARAMETER INPUT.
* 
*  CALLING SEQUENCE:
*    A = IGNORED
*    B = IGNORED
*    JSB SINIT
* 
*  RETURN:
*    (N+1): AN INVALID SET OF CHARACTERS (NOT PT, MT, TY) 
*           OR NO. OF CHARACTERS HAS BEEN DETECTED. 
*           AFTER PRINTING THE DIAGNOSTIC, A RETURN IS MADE TO
*           PERMIT THE MESSAGE TO BE REPEATED.  THE CONTENTS
*           OF A AND B ARE DESTROYED. 
*    (N+2): A = ADDRESS OF DESIGNATED INPUT DRIVER
*           B = DESTROYED 
* 
  03262 000000  SINIT NOP 
  03263 060166        LDA N2        SET MAX NO. DIGITS FOR GETNA
  03264 114120        JSB AGETN,I   MOVE LBUF TO TBUF 
  03265 114117        JSB AGETA,I   GET NEXT CHAR FROM LBUF 
  03266 050164        CPA ZERO      CHAR = ZERO? (END OF BUFFER)
  03267 027272        JMP *+3       YES - CONTINUE
  03270 017256  CODIN JSB INERR     INVALID TTY RESPONSE
  03271 127262        JMP SINIT,I   RETURN - ERROR
  03272 061267        LDA TBUF      GET 2-CHARACTER CODE
  03273 053411        CPA TYTYP     TYPE = TTY? 
  03274 027304        JMP TYUN      YES - UNIT IS TELETYPE
  03275 053412        CPA PTTYP     TYPE = PT READER? 
  03276 027306        JMP PTUN      SET UNIT = PT READER
  03277 053413        CPA MTTYP     TYPE = MAG TAPE?
  03300 027310        JMP MTUN      SET UNIT = MAG TAPE 
  03301 053414        CPA DFTYP     TYPE = DISC FILE? 
  03302 027310        JMP MTUN      -PROCESS AS MAG TAPE. 
  03303 027270        JMP CODIN     INVALID PT, MT OR TY
  03304 060104  TYUN  LDA DRTTY     DRTTY = TTY INPUT DRIVER ADDRESS
  03305 002001        RSS 
  03306 060101  PTUN  LDA DRPTR     DRPTR = PT READER DRIVER ADDR 
  03307 027315        JMP PT.DV 
  03310 002400  MTUN  CLA            MT OR DF 
  03311 050107        CPA DRMAG       DRIVER LOADED?
  03312 027270        JMP CODIN        NO - ERROR 
  03313 072301        STA IMAGT        YES: CLEAR REWIND PERMIT FLAG
  03314 060107        LDA DRMAG     DRMAG = MAG TAPE DRIVER ADDR
  03315 037262  PT.DV ISZ SINIT     INCR RETURN ADDRESS 
  03316 127262        JMP SINIT,I   RETURN
                      SKP 
* 
*                                   INSERT CHNL NO. IN INSTRUCTION
* 
*  THE STDSK SUBROUTINE SETS THE CURRENT DISK CHANNEL 
*  NOS. IN THE I/O INSTRUCTIONS.
* 
*  CALLING SEQUENCE:
*    A = NO. WORDS TO BE CONFIGURED (NEG.)
*    B = ADDRESS OF INSTRUCTION ADDR LIST 
*    JSB STDSK
* 
*  RETURN:
*    A = DESTROYED
*    B = NEXT INSTRUCTION ADDRESS 
* 
  03317 000000  STDSK NOP 
  03320 070463        STA WDCNT     SAVE NO. OF INSTRUCTIONS
  03321 160001        LDA B,I       GET INSTRUCTION 
  03322 010260        AND M7700     ISOLATE INSTRUCTION CODE
  03323 033577        IOR DCHNL     INSERT CHANNEL NO.
  03324 170001        STA B,I       SET INSTRUCTION IN CODE 
  03325 006004        INB           INCR INSTRUCTION ADDRESS
  03326 034463        ISZ WDCNT     SKIP - ALL INSTRUCTIONS CONFIG. 
  03327 027321        JMP *-6       CONFIGURE NEXT INSTRUCTION
  03330 127317        JMP STDSK,I   RETURN
                      SKP 
* 
*                                   LIST UNDEFINED EXTS 
* 
*  THE UNDEFINED EXTERNAL REFERENCES CAN BE LISTED AFTER
*  EACH END-OF-TAPE CONDITION IS DETECTED.
* 
*  FOLLOWING COMPLETION OF THE EXT LISTING, THE COMPUTER
*  HALTS TO PERMIT THE OPERATOR TO RETURN FOR ADDITIONAL
*  PROGRAM INPUT, OR CONTINUE WITH THE PROCESSING OF PARAMETERS.
* 
  03331 014313  LSTEX JSB SPACE     NEW LINE
  03332 014313        JSB SPACE     NEW LINE
  03333 003400        CCA 
  03334 073611        STA NXCNT     SET SYMBOL COUNT = -1 
  03335 014412        JSB INLST     INITIALIZE LST ADDRESSES
  03336 014416  OUTNX JSB LSTX      SET LST1 - LST5 
  03337 027355        JMP EXOUT     END OF LIST 
  03340 160534        LDA LST4,I    GET WORD 4 OF LST 
  03341 003026        CMA,SSA,INA,SZA  SKIP IF UNDEFINED OR BS REF
  03342 027336        JMP OUTNX     TRY NEXT LST SYMBOL 
  03343 037611        ISZ NXCNT     TEST FOR FIRST UNDEF EXT
  03344 027351        JMP OUTEX     NO - PUT OUT SYMBOL NAME
  03345 060266        LDA P10 
  03346 067470        LDB MESS8     MESS8 = ADDR: UNDEF EXTS
  03347 114102        JSB DRKEY,I   PRINT: UNDEF EXTS 
  03350 014313        JSB SPACE     NEW LINE
  03351 060207  OUTEX LDA P5
  03352 064531        LDB LST1      LST1 = A(SYMBOL)
  03353 114102        JSB DRKEY,I   PRINT SYMBOL
  03354 027336        JMP OUTNX     TRY NEXT SYMBOL 
* 
  03355 037611  EXOUT ISZ NXCNT     TEST FOR NO UNDEF EXTS
  03356 027362        JMP ENDEX     NO - OMIT MESSAGE 
  03357 060216        LDA P14 
  03360 067471        LDB MESS9     MESS9 = ADDR: NO UNDEF EXTS 
  03361 114102        JSB DRKEY,I   PRINT MESSAGE 
  03362 014313  ENDEX JSB SPACE     NEW LINE
  03363 102077        HLT 77B       WAIT FOR OPERATOR INTERVENTION
  03364 102501        LIA 1         GET SWITCH REGISTER 
  03365 000010        SLA, SS       SKIP IF SWITCH 0 UP 
  03366 026335        JMP TSTN4     TEST FOR PROGRAM OR LIBR LOAD 
* 
  03367 002400        CLA           SET DISC HIGH 
  03370 071473        STA DSKA      TO ZERO 
  03371 071476        STA SCH1      SET SCHEDULED  PGM FLAG TO ZERO 
  03372 062301        LDA IMAGT      IF MT OR DF USED 
  03373 002002        SZA             FOR INPUT, SKIP TO REWIND 
  03374 124114        JMP IPARM,I   NO, INITIATE PARAMETER INPUT. $$
  03375 114107        JSB DRMAG,I    REWIND/STANDBY 
  03376 000005        OCT 5          MT OR DF.                    $$
  03377 124114        JMP IPARM,I   INITIATE PARAMETER INPUT SECTION
                      SKP 
* 
  03400 030061  ERR01 ASC 1,01      INVALID TTY REPLY 
  03401 030062  ERR02 ASC 1,02      CHECKSUM ERROR
  03402 030063  ERR03 ASC 1,03      RECORD OUT OF SEQUENCE
  03403 030064  ERR04 ASC 1,04      INVALID RECORD
  03404 030065  ERR05 ASC 1,05      DUPLICATE ENTRY POINTS
  03405 030066  ERR06 ASC 1,06      INVALID NAM REC - BP LENGTH 
  03406 030070  ERR08 ASC 1,08      DUPLICATE PROGRAM NAMES 
  03407 030463  ERR13 ASC 1,13      BG SEGMENT PRECEDES BG MAIN 
  03410 031060  ERR20 ASC 1,20      DBL LIST OVERFLOW 
* 
  03411 052131  TYTYP ASC 1,TY
  03412 050124  PTTYP ASC 1,PT
  03413 046524  MTTYP ASC 1,MT
  03414 042106  DFTYP ASC 1,DF
* 
  03415 003416  MESS1 DEF *+1 
  03416 051531        ASC 7,SYS DISC SIZE?
  03417 051440  
  03420 042111  
  03421 051503  
  03422 020123  
  03423 044532  
  03424 042477  
  03425 003426  MESS2 DEF *+1 
  03426 043110        ASC 7,FH DISC CHNL? 
  03427 020104  
  03430 044523  
  03431 041440  
  03432 041510  
  03433 047114  
  03434 037440  
  03435 003436  MESS3 DEF *+1 
  03436 046127        ASC 5,LWA MEM?
  03437 040440  
  03440 046505  
  03441 046477  
  03442 020040  
  03443 003444  MESS4 DEF *+1 
  03444 050122        ASC 5,PRGM INPT?
  03445 043515  
  03446 020111  
  03447 047120  
  03450 052077  
  03451 003452  MESS5 DEF *+1 
  03452 046111        ASC 5,LIBR INPT?
  03453 041122  
  03454 020111  
  03455 047120  
  03456 052077  
  03457 003460  MESS6 DEF *+1 
  03460 050122        ASC 5,PRAM INPT?
  03461 040515  
  03462 020111  
  03463 047120  
  03464 052077  
  03465 003466  MESS7 DEF *+1 
  03466 025105        ASC 2,*EOT
  03467 047524  
  03470 003474  MESS8 DEF *+4 
  03471 003472  MESS9 DEF *+1 
  03472 020116        ASC 7, NO UNDEF EXTS
  03473 047440  
  03474 052516  
  03475 042105  
  03476 043040  
  03477 042530  
  03500 052123  
  03501 003502  MES21 DEF *+1 
  03502 047117        ASC 7,NO. PROTECTED?
  03503 027040  
  03504 050122  
  03505 047524  
  03506 042503  
  03507 052105  
  03510 042077  
  03511 003512  MES30 DEF *+1 
  03512 052102        ASC 5,TBG CHNL? 
  03513 043440  
  03514 041510  
  03515 047114  
  03516 037440  
  03517 003520  MES31 DEF *+1 
  03520 051527        ASC 5,SWAPPING? 
  03521 040520  
  03522 050111  
  03523 047107  
  03524 037440  
  03525 003526  MES32 DEF *+1 
  03526 052125        ASC 17,TURN OFF DISC PROTECT - PRESS RUN
  03527 051116  
  03530 020117  
  03531 043106  
  03532 020104  
  03533 044523  
  03534 041440  
  03535 050122  
  03536 047524  
  03537 042503  
  03540 052040  
  03541 026440  
  03542 050122  
  03543 042523  
  03544 051440  
  03545 051125  
  03546 047040  
  03547 003550  MES33 DEF *+1 
  03550 040525        ASC 7,AUX DISC SIZE?
  03551 054040  
  03552 042111  
  03553 051503  
  03554 020123  
  03555 044532  
  03556 042477  
* 
* 
  03557 103560  HPDSK DEF *+1,I     HIGH PRIORITY CHANNEL NOS.
  03560 014047        DEF LINKG 
  03561 010134        DEF DMAC
  03562 010120        DEF DSK3
  03563 014031        DEF DSK8
  03564 015635        DEF DSKB
*                                   LOW PRIORITY CHANNEL NOS. 
  03565 010116        DEF DSK2
  03566 010121        DEF DSK4
  03567 002221        DEF DSK5
  03570 002222        DEF DSK6
  03571 014016        DEF DSK7
  03572 014035        DEF DSK9
  03573 015633        DEF DSKAG 
  03574 015636        DEF DSKC
  03575 054505  YCHAR ASC 1,YE
  03576 047117  NCHAR ASC 1,NO
  03577         DCHNL BSS 1         DISK I/O CHANNEL NO. (OCTAL)
  03600         PGMAD BSS 1         PROGRAM INPUT DRIVER ADDRESS
  03601         LIBAD BSS 1         LIB INPUT DRIVER ADDR 
  03602         PINAD BSS 1         INPUT DRIVER ADDRESS
  03603         ETFLG BSS 1         END TAPE FLAG = -1/0 = IGN/MAX
  03604         CNFLG BSS 1         LB, UT END FLAG 
  03605         RIC   BSS 1         RECORD IDENTIFICATION CODE
  03606         SYM12 BSS 1         CHAR 1,2 ADDR 
  03607         SYM34 BSS 1         CHAR 3,4 ADDR 
  03610         SYM5  BSS 1         CHAR 5 ADDR 
  03611         NXCNT BSS 1         UNDEFINED SYMBOL COUNT
* 
  03612 012261  AXXB  DEF AXX       DEFINE ADDRESSES OF START AND END OF
  03613 015776  ANDBL ABS 15776B     THE DBL LIST AREA. 
  03614         TADBL BSS 1         CURRENT DBLST ADDRESS 
  03615         PADBL BSS 1         ADDRESS OF END OF DBLST 
  03616               ORG * 
                      SKP 
  04000               ORG 4000B 
* 
*                                   SET PARAMETERS INTO IDENTS
* 
*  THE PARAMETER INPUT SECTION PERMITS ALTERATION (OR INTRODUCTION) 
*  OF THE TYPE, PRIORITY, AND EXECUTION INTERVAL FOR EACH PROGRAM.
*  EACH PARAMETER RECORD HAS ONE OF THE FOLLOWING FORMATS:
* 
*    NAME,TYPE
*    NAME,TYPE,PRIORITY 
*    NAME,TYPE,PRIORITY,EXECUTION INTERVAL
* 
*  TYPE = 2 DECIMAL DIGITS (1-99) 
*  PRIORITY = 2 DECIMAL DIGITS (0-99) 
*  EXECUTION INTERVAL = 6 OPERANDS
*    1 - RESOLUTION CODE (2 DECIMAL DIGITS) 
*    2 - EXECUTION MULTIPLE (5 DECIMAL DIGITS)
*    3 - HOURS (2 DECIMAL DIGITS) 
*    4 - MINUTES (2 DECIMAL DIGITS) 
*    5 - SECONDS (2 DECIMAL DIGITS) 
*    6 - 10'S MILLISECONDS (2 DECIMAL DIGITS) 
* 
*  NOTE: TYPE OF BG DISK RESIDENTS HAVING BG SEGMENTS MAY NOT 
*        BE ALTERED WITHOUT DESTROYING RELATIONSHIP.
* 
  04000 014313  PARAM JSB SPACE     NEW LINE
  04001 060266        LDA P10 
  04002 067713        LDB MES24     MES24 = ADDR: PARAMETERS
  04003 114102        JSB DRKEY,I   PRINT: PARAMETERS 
  04004 014313        JSB SPACE     NEW LINE
  04005 064511        LDB PARAD     GET PARAM INPUT DRIVER ADDRESS
  04006 054104        CPB DRTTY     INPUT UNIT = TTY? 
  04007 002001        RSS           YES - CONTINUE
  04010 102077        HLT 77B       WAIT FOR INSERTION OF PARAMETERS
* 
  04011 064451  PARST LDB ALBUF     GET ADDRESS OF LBUF 
  04012 014302        JSB BUFCL     CLEAR LBUF
  04013 060232        LDA P64 
  04014 064451        LDB ALBUF     GET ADDRESS OF LBUF 
  04015 114511        JSB PARAD,I   GET ASCII PARAMETER RECORD
  04016 002003        SZA,RSS       SKIP IF CHARS INPUT 
  04017 026013        JMP *-4       REPEAT PARAMETER INPUT
  04020 073743        STA PARNO     SAVE PARAMETER RECORD LENGTH
  04021 017704        JSB GINIT     INITIALIZE BUFFER SCAN
  04022 060171        LDA N5
  04023 017567        JSB GETNA     MOVE CHARS FROM LBUF TO TBUF
  04024 053712        CPA PTERM     CHARS = /E? 
  04025 026245        JMP SETLB     YES - SET LIBRARY TYPE IN IDENT 
  04026 017542        JSB GETAL     GET NEXT CHAR FROM LBUF 
  04027 050276        CPA BLANK     CHAR = BLANK?(DELIMITER = COMMA)
  04030 026033        JMP *+3       YES - CONTINUE
* 
  04031 061502  PANER LDA ERR09     PARAMETER NAME ERROR
  04032 026227        JMP PARER 
* 
  04033 014345        JSB INIDX     INITIALIZE IDENT ADDRESSES
  04034 014351  NXTID JSB IDX       SET CURRENT IDENT ADDRESSES 
  04035 026031        JMP PANER     YES - INVALID NAME
  04036 160517        LDA ID1,I     GET NAME 1,2
  04037 051267        CPA TBUF      EQUAL?
  04040 002001        RSS           YES - CONTINUE
  04041 026034        JMP NXTID     NO - TRY NEXT IDENT 
  04042 160520        LDA ID2,I     GET NAME 3,4
  04043 051270        CPA TBUF+1    EQUAL?
  04044 002001        RSS           YES - CONTINUE
  04045 026034        JMP NXTID     NO - TRY NEXT IDENT 
  04046 160521        LDA ID3,I     GET NAME 5
  04047 010255        AND M7400     ISOLATE UPPER CHAR
  04050 051271        CPA TBUF+2    EQUAL?
  04051 002001        RSS           YES - CONTINUE
  04052 026034        JMP NXTID     NO - TRY NEXT NAME
* 
*                                   SET TYPE
  04053 060166        LDA N2
  04054 017626        JSB GETOC     CONVERT TO OCTAL
  04055 026063        JMP PATER     INVALID DIGIT 
  04056 017542        JSB GETAL     GET NEXT CHAR FROM LBUF 
  04057 050164        CPA ZERO      CHAR = ZERO? (END OF BUFFER)
  04060 002001        RSS           YES - CONTIMUE
  04061 050276        CPA BLANK     CHAR = BLANK?(DELIMITER = COMMA)
  04062 026065        JMP SETYP     SET PROGRAM TYPE IN IDENT 
  04063 061503  PATER LDA ERR10     PARAMETER TYPE ERROR
  04064 026227        JMP PARER 
* 
  04065 006400  SETYP CLB           IF THIS IS THE SCHEDULED PGM
  04066 060517        LDA ID1       AGAIN 
  04067 051476        CPA SCH1      THEN
  04070 075476        STB SCH1      CLEAR ITS FLAG
  04071 064474        LDB OCTNO     GET CONVERTED NUMBER
  04072 160524        LDA ID6,I     GET PREVIOUS TYPE 
  04073 010257        AND M7600     SET PREVIOUS TYPE = ZERO
  04074 030001        IOR B         INSERT NEW TYPE 
  04075 170524        STA ID6,I     SET NEW TYPE
  04076 064517        LDB ID1       PRESET B TO IDENT ADDRESS 
  04077 010241        AND M120      MASK 80 BITS
  04100 050241        CPA M120      SET?
  04101 002001        RSS           YES - SKIP
  04102 026114        JMP STY       NO - CONTINUE 
  04103 120524        XOR ID6,I     ZERO 80 BITS AND
  04104 170524        STA ID6,I     RESET IDENT 
  04105 002021        SSA,RSS       IF SUBROUTINE IGNORE
  04106 026114        JMP STY       IGNOR SUBROUTINE
  04107 010242        AND M177      GET TYPE TO A 
  04110 002002        SZA           IF ZERO OR
  04111 040171        ADA N5        MORE THAN 4 
  04112 002020        SSA           SKIP
  04113 075476        STB SCH1      ELSE SET PGM IDENT IN SCH FLAG
  04114 017542  STY   JSB GETAL     GET NEXT CHAR FROM LBUF 
  04115 050164        CPA ZERO      CHAR = ZERO ? (END OF BUFFER) 
  04116 026011        JMP PARST     YES - GET NEXT PARAMETER RECORD 
* 
*                                   SET NEW PROGRAM PRIORITY
  04117 060166        LDA N2        SET COUNT FOR DECIMAL CONVERSION
  04120 017626        JSB GETOC     CONVERT TO OCTAL
  04121 026127        JMP PAPER     PRIORITY ERROR
  04122 017542        JSB GETAL     GET NEXT CHAR FROM LBUF 
  04123 050164        CPA ZERO      CHAR = ZERO ? (END OF BUFFER) 
  04124 002001        RSS           YES - CONTINUE
  04125 050276        CPA BLANK     CHAR = BLANK?(DELIMITER = COMMA)
  04126 026131        JMP SETNR     SET PRIORITY
  04127 061504  PAPER LDA ERR11     PARAMETER PRIORITY ERROR
  04130 026227        JMP PARER 
* 
  04131 160524  SETNR LDA ID6,I     GET TYPE
  04132 010242        AND M177      ISOLATE TYPE
  04133 064474        LDB OCTNO     GET PRIORITY
  04134 006003        SZB,RSS       SKIP - PRIORITY ENTERED 
  04135 064233        LDB P99       REPLACE ZERO PRIORITY WITH 99 
  04136 002003        SZA,RSS       SKIP - NOT SYSTEM PROGRAM 
  04137 006400        CLB           SET SYSTEM PRIORITY TO ZERO 
  04140 005727        BLF,BLF       ROTATE PRIORITY TO UPPER B
  04141 160524        LDA ID6,I     GET PREVIOUS PRIORITY 
  04142 010254        AND M1377     ISOLATE PRIORITY,SET TO ZERO
  04143 030001        IOR B         INSERT NEW PRIORITY 
  04144 170524        STA ID6,I     SET NEW PRIORITY
  04145 017542        JSB GETAL     GET NEXT CHAR FROM LBUF 
  04146 050164        CPA ZERO      CHAR = ZERO ? (END OF BUFFER) 
  04147 026011        JMP PARST     YES - GET NEXT PARAMETER RECORD 
* 
*                                   GET RESOLUTION CODE 
  04150 060166        LDA N2        SET FOR 2 DECIMAL DIGITS
  04151 016215        JSB EXINT     GET DIGITS FROM LBUF
  04152 001727        ALF,ALF       ROTATE TO UPPER A 
  04153 001722        ALF,RAL       ROTATE TO UPPER 3 BITS IN A 
  04154 010246        AND M1600     ISOLATE UPPER 3 BITS IN A 
  04155 170525        STA ID7,I     SET IN IDENT 7
* 
*                                   GET EXECUTION MULTIPLE
  04156 060171        LDA N5        SET COUNT FOR DECIMAL CONVERSION
  04157 016215        JSB EXINT     GET DIGITS FROM LBUF
  04160 010246        AND M1600     ISOLATE UPPER 3 BITS IN A 
  04161 002002        SZA           SKIP IF VALID MULTIPLE
  04162 026226        JMP PAIER     INVALID EXECUTION INTERV FORMAT 
  04163 060474        LDA OCTNO     GET CONVERTED NUMBER
  04164 130525        IOR ID7,I     ADD TO RESOLUTION CODE
  04165 170525        STA ID7,I     SET IN IDENT 7
* 
*                                   GET HOURS 
  04166 060166        LDA N2        SET FOR 2 DECIMAL DIGITS
  04167 016215        JSB EXINT     GET DIGITS FROM LBUF
  04170 001727        ALF,ALF       ROTATE TO UPPER A 
  04171 170526        STA ID8,I     SET IN IDENT 8
* 
*                                   GET MINUTES 
  04172 060166        LDA N2        SET FOR 2 DECIMAL DIGITS
  04173 016215        JSB EXINT     GET DIGITS FROM LBUF
  04174 130526        IOR ID8,I     ADD TO HOURS
  04175 170526        STA ID8,I     SET IN IDENT 8
* 
*                                   GET SECONDS 
  04176 060166        LDA N2        SET FOR 2 DECIMAL DIGITS
  04177 016215        JSB EXINT     GET DIGITS FROM LBUF
  04200 001727        ALF,ALF       ROTATE TO UPPER A 
  04201 170527        STA ID9,I     SET IN IDENT 9
* 
*                                   GET TENS OF MILLISECONDS
  04202 060166        LDA N2        SET FOR DECIMAL CONVERSION
  04203 017626        JSB GETOC     CONVERT TO OCTAL
  04204 026226        JMP PAIER     INVALID DIGIT 
  04205 017542        JSB GETAL     GET NEXT CHAR FROM LBUF 
  04206 050164        CPA ZERO      CHAR = 0? (END OF BUFFER) 
  04207 002001        RSS           YES - CONTINUE
  04210 026226        JMP PAIER     NO - INVALID DELIMITER
  04211 060474        LDA OCTNO     GET CONVERTED NUMBER
  04212 130527        IOR ID9,I     ADD TO SECS 
  04213 170527        STA ID9,I     SET IN IDENT 9
  04214 026011        JMP PARST     GET NEXT PARAMETER RECORD 
* 
*                                   EXECUTION INTERVAL INPUT CONTROL
  04215 000000  EXINT NOP 
  04216 017626        JSB GETOC     CONVERT TO OCTAL
  04217 026226        JMP PAIER     INVALID DIGIT 
  04220 017542        JSB GETAL     GET NEXT CHAR FROM LBUF 
  04221 050276        CPA BLANK     CHAR = BLANK? (DELIMITER=COMMA) 
  04222 002001        RSS           YES - CONTINUE
  04223 026226        JMP PAIER     NO - INVALID DELIMITER
  04224 060474        LDA OCTNO     GET CONVERTED NUMBER
  04225 126215        JMP EXINT,I   RETURN WITH NUMBER IN A 
  04226 061505  PAIER LDA ERR12     PARAMETER INTERVAL ERROR
* 
  04227 073742  PARER STA TEMPE     SAVE ERROR CODE 
  04230 016235        JSB ERPNT     TEST FOR PRINTING LBUF
  04231 063742        LDA TEMPE     GET ERROR CODE
  04232 014317        JSB ERROR     PRINT ERROR MESSAGE 
  04233 014313        JSB SPACE     NEW LINE
  04234 026011        JMP PARST     REREAD PARAMETER RECORD 
* 
*                                   PRINT LBUF UNLESS FROM TTY
  04235 000000  ERPNT NOP           PRINT CONTENTS OF LBUF
  04236 064511        LDB PARAD     GET ADDRESS OF PARAMETER UNIT 
  04237 054104        CPB DRTTY     DEVICE = TTY? 
  04240 026244        JMP *+4       YES - OMIT PRINTING ON TTY
  04241 063743        LDA PARNO     PARNO = PARAMETER RECORD LENGTH 
  04242 064451        LDB ALBUF     ALBUF = BUFFER ADDRESS
  04243 114102        JSB DRKEY,I   PRINT PARAMETER RECORD
  04244 126235        JMP ERPNT,I   RETURN
* 
  04245 016235  SETLB JSB ERPNT     TEST FOR PRINTING /E
  04246 014313        JSB SPACE     NEW LINE
                      SKP 
* 
*                                   SET LIBRARY, COM, TYPE TOTALS 
* 
*  THIS SECTION IS EXECUTED WHEN THE PARAMETERS HAVE
*  BEEN COMPLETELY READ IN.  IT COMPUTES THE MAXIMUM LENGTH OF
*  BOTH THE REAL TIME AND BACKGROUND COMMON AREAS.
*  IN ADDITION, IT DEMOTES THOSE LIBRARY PROGRAMS FROM LIBRARY (6)
*  TO UTILITY (7) IF THEY HAVE NOT BEEN CALLED BY RESIDENT PROGRAMS.
*  FINALLY, IT RESERVES A 22-WORD SECTION OF CODE FOR EACH USER 
